Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Growth Days,Temperature (°F),Growth Weeks,Normalized Humidity,Humidity Level
41,2023-09-03,31.7,61,558,6.6,32,89.06,4.57,0.36666666666666664,High
41,2023-09-04,31.7,52,472,6.0,33,89.06,4.71,0.06666666666666667,Moderate
41,2023-09-05,32.0,51,456,6.0,34,89.6,4.86,0.03333333333333333,Moderate
41,2023-09-06,32.1,77,641,6.2,35,89.78,5.0,0.9,High
41,2023-09-07,31.5,75,583,6.7,36,88.7,5.14,0.8333333333333334,High
41,2023-09-08,29.8,79,548,6.1,37,85.64,5.29,0.9666666666666667,High
41,2023-09-09,20.1,63,402,6.1,38,68.18,5.43,0.43333333333333335,High
41,2023-09-10,31.1,78,488,6.6,39,87.98,5.57,0.9333333333333333,High
41,2023-09-11,31.2,74,443,6.5,40,88.16,5.71,0.8,High
41,2023-09-12,31.2,51,716,6.7,41,88.16,5.86,0.03333333333333333,Moderate
41,2023-09-13,30.4,64,551,6.1,42,86.72,6.0,0.4666666666666667,High
41,2023-09-14,29.1,53,496,6.7,43,84.38000000000001,6.14,0.1,Moderate
41,2023-09-15,30.6,67,650,6.1,44,87.08000000000001,6.29,0.5666666666666667,High
41,2023-09-16,31.5,69,623,6.5,45,88.7,6.43,0.6333333333333333,High
42,2023-08-03,33.4,52,661,6.2,1,92.11999999999999,0.14,0.06666666666666667,Moderate
42,2023-08-04,33.5,62,767,6.6,2,92.3,0.29,0.4,High
42,2023-08-05,33.4,73,669,6.6,3,92.11999999999999,0.43,0.7666666666666667,High
42,2023-08-06,33.4,54,692,6.4,4,92.11999999999999,0.57,0.13333333333333333,Moderate
42,2023-08-07,33.4,53,586,6.7,5,92.11999999999999,0.71,0.1,Moderate
42,2023-08-08,32.3,54,473,6.2,6,90.14,0.86,0.13333333333333333,Moderate
42,2023-08-09,32.3,61,605,6.5,7,90.14,1.0,0.36666666666666664,High
42,2023-08-10,22.7,73,662,6.4,8,72.86,1.14,0.7666666666666667,High
42,2023-08-11,31.9,75,638,6.3,9,89.41999999999999,1.29,0.8333333333333334,High
42,2023-08-12,30.2,62,751,6.5,10,86.36,1.43,0.4,High
42,2023-08-13,30.1,66,507,6.2,11,86.18,1.57,0.5333333333333333,High
42,2023-08-14,30.1,58,594,6.2,12,86.18,1.71,0.26666666666666666,Moderate
42,2023-08-15,30.1,73,600,6.7,13,86.18,1.86,0.7666666666666667,High
42,2023-08-16,29.8,72,430,6.2,14,85.64,2.0,0.7333333333333333,High
42,2023-08-17,29.6,58,422,6.3,15,85.28,2.14,0.26666666666666666,Moderate
42,2023-08-18,30.9,55,714,6.4,16,87.61999999999999,2.29,0.16666666666666666,Moderate
42,2023-08-19,30.8,50,700,6.7,17,87.44,2.43,0.0,Moderate
42,2023-08-20,30.9,60,542,6.4,18,87.61999999999999,2.57,0.3333333333333333,Moderate
42,2023-08-21,30.2,79,412,6.1,19,86.36,2.71,0.9666666666666667,High
42,2023-08-22,30.5,64,472,6.5,20,86.9,2.86,0.4666666666666667,High
42,2023-08-23,30.8,61,448,6.8,21,87.44,3.0,0.36666666666666664,High
42,2023-08-24,31.3,80,595,6.4,22,88.34,3.14,1.0,High
42,2023-08-25,31.4,75,506,6.3,23,88.52,3.29,0.8333333333333334,High
42,2023-08-26,31.4,65,674,6.7,24,88.52,3.43,0.5,High
42,2023-08-27,30.1,64,545,6.2,25,86.18,3.57,0.4666666666666667,High
42,2023-08-28,29.4,60,710,6.2,26,84.91999999999999,3.71,0.3333333333333333,Moderate
42,2023-08-29,28.7,70,767,6.1,27,83.66,3.86,0.6666666666666666,High
42,2023-08-30,29.1,79,673,6.5,28,84.38000000000001,4.0,0.9666666666666667,High
42,2023-08-31,29.2,67,649,6.4,29,84.56,4.14,0.5666666666666667,High
42,2023-09-01,31.7,51,490,6.7,30,89.06,4.29,0.03333333333333333,Moderate
42,2023-09-02,31.7,73,683,6.3,31,89.06,4.43,0.7666666666666667,High
42,2023-09-03,31.7,61,448,6.7,32,89.06,4.57,0.36666666666666664,High
42,2023-09-04,31.7,57,632,6.8,33,89.06,4.71,0.23333333333333334,Moderate
42,2023-09-05,32.0,52,497,6.3,34,89.6,4.86,0.06666666666666667,Moderate
42,2023-09-06,32.1,69,576,6.5,35,89.78,5.0,0.6333333333333333,High
42,2023-09-07,31.5,58,634,6.6,36,88.7,5.14,0.26666666666666666,Moderate
42,2023-09-08,29.8,71,517,6.3,37,85.64,5.29,0.7,High
42,2023-09-09,20.1,73,424,6.6,38,68.18,5.43,0.7666666666666667,High
42,2023-09-10,31.1,62,687,6.1,39,87.98,5.57,0.4,High
42,2023-09-11,31.2,54,720,6.2,40,88.16,5.71,0.13333333333333333,Moderate
42,2023-09-12,31.2,50,554,6.3,41,88.16,5.86,0.0,Moderate
42,2023-09-13,30.4,62,506,6.5,42,86.72,6.0,0.4,High
42,2023-09-14,29.1,63,703,6.4,43,84.38000000000001,6.14,0.43333333333333335,High
42,2023-09-15,30.6,51,593,6.0,44,87.08000000000001,6.29,0.03333333333333333,Moderate
42,2023-09-16,31.5,56,648,6.7,45,88.7,6.43,0.2,Moderate
43,2023-08-03,33.4,76,468,6.7,1,92.11999999999999,0.14,0.8666666666666667,High
43,2023-08-04,33.5,71,584,6.7,2,92.3,0.29,0.7,High
43,2023-08-05,33.4,61,730,6.1,3,92.11999999999999,0.43,0.36666666666666664,High
43,2023-08-06,33.4,52,423,6.4,4,92.11999999999999,0.57,0.06666666666666667,Moderate
43,2023-08-07,33.4,51,473,6.3,5,92.11999999999999,0.71,0.03333333333333333,Moderate
43,2023-08-08,32.3,80,654,6.3,6,90.14,0.86,1.0,High
43,2023-08-09,32.3,55,532,6.5,7,90.14,1.0,0.16666666666666666,Moderate
43,2023-08-10,22.7,55,769,6.2,8,72.86,1.14,0.16666666666666666,Moderate
43,2023-08-11,31.9,58,731,6.3,9,89.41999999999999,1.29,0.26666666666666666,Moderate
43,2023-08-12,30.2,56,765,6.1,10,86.36,1.43,0.2,Moderate
43,2023-08-13,30.1,68,579,6.2,11,86.18,1.57,0.6,High
43,2023-08-14,30.1,52,466,6.3,12,86.18,1.71,0.06666666666666667,Moderate
43,2023-08-15,30.1,56,408,6.4,13,86.18,1.86,0.2,Moderate
43,2023-08-16,29.8,68,547,6.3,14,85.64,2.0,0.6,High
43,2023-08-17,29.6,53,587,6.3,15,85.28,2.14,0.1,Moderate
43,2023-08-18,30.9,76,771,6.1,16,87.61999999999999,2.29,0.8666666666666667,High
43,2023-08-19,30.8,75,432,6.4,17,87.44,2.43,0.8333333333333334,High
43,2023-08-20,30.9,80,688,6.7,18,87.61999999999999,2.57,1.0,High
43,2023-08-21,30.2,52,683,6.1,19,86.36,2.71,0.06666666666666667,Moderate
43,2023-08-22,30.5,60,749,6.2,20,86.9,2.86,0.3333333333333333,Moderate
43,2023-08-23,30.8,72,447,6.7,21,87.44,3.0,0.7333333333333333,High
43,2023-08-24,31.3,62,625,6.2,22,88.34,3.14,0.4,High
43,2023-08-25,31.4,73,441,6.4,23,88.52,3.29,0.7666666666666667,High
43,2023-08-26,31.4,53,723,6.6,24,88.52,3.43,0.1,Moderate
43,2023-08-27,30.1,75,751,6.4,25,86.18,3.57,0.8333333333333334,High
43,2023-08-28,29.4,77,780,6.7,26,84.91999999999999,3.71,0.9,High
43,2023-08-29,28.7,77,506,6.3,27,83.66,3.86,0.9,High
43,2023-08-30,29.1,71,793,6.7,28,84.38000000000001,4.0,0.7,High
43,2023-08-31,29.2,62,638,6.3,29,84.56,4.14,0.4,High
43,2023-09-01,31.7,51,753,6.3,30,89.06,4.29,0.03333333333333333,Moderate
43,2023-09-02,31.7,58,538,6.6,31,89.06,4.43,0.26666666666666666,Moderate
43,2023-09-03,31.7,68,476,6.6,32,89.06,4.57,0.6,High
43,2023-09-04,31.7,59,458,6.5,33,89.06,4.71,0.3,Moderate
43,2023-09-05,32.0,73,793,6.5,34,89.6,4.86,0.7666666666666667,High
43,2023-09-06,32.1,73,661,6.7,35,89.78,5.0,0.7666666666666667,High
43,2023-09-07,31.5,50,666,6.0,36,88.7,5.14,0.0,Moderate
43,2023-09-08,29.8,50,753,6.1,37,85.64,5.29,0.0,Moderate
43,2023-09-09,20.1,51,752,6.7,38,68.18,5.43,0.03333333333333333,Moderate
43,2023-09-10,31.1,55,403,6.4,39,87.98,5.57,0.16666666666666666,Moderate
43,2023-09-11,31.2,80,720,6.7,40,88.16,5.71,1.0,High
43,2023-09-12,31.2,65,629,6.2,41,88.16,5.86,0.5,High
43,2023-09-13,30.4,51,684,6.5,42,86.72,6.0,0.03333333333333333,Moderate
43,2023-09-14,29.1,77,496,6.2,43,84.38000000000001,6.14,0.9,High
43,2023-09-15,30.6,53,450,6.5,44,87.08000000000001,6.29,0.1,Moderate
43,2023-09-16,31.5,56,750,6.4,45,88.7,6.43,0.2,Moderate
44,2023-08-03,33.4,73,701,6.6,1,92.11999999999999,0.14,0.7666666666666667,High
44,2023-08-04,33.5,59,601,6.5,2,92.3,0.29,0.3,Moderate
44,2023-08-05,33.4,74,510,6.4,3,92.11999999999999,0.43,0.8,High
44,2023-08-06,33.4,51,681,6.5,4,92.11999999999999,0.57,0.03333333333333333,Moderate
44,2023-08-07,33.4,59,768,6.8,5,92.11999999999999,0.71,0.3,Moderate
44,2023-08-08,32.3,72,634,6.0,6,90.14,0.86,0.7333333333333333,High
44,2023-08-09,32.3,53,401,6.7,7,90.14,1.0,0.1,Moderate
44,2023-08-10,22.7,62,721,6.1,8,72.86,1.14,0.4,High
44,2023-08-11,31.9,71,609,6.4,9,89.41999999999999,1.29,0.7,High
44,2023-08-12,30.2,58,576,6.4,10,86.36,1.43,0.26666666666666666,Moderate
44,2023-08-13,30.1,61,799,6.1,11,86.18,1.57,0.36666666666666664,High
44,2023-08-14,30.1,58,580,6.0,12,86.18,1.71,0.26666666666666666,Moderate
44,2023-08-15,30.1,58,765,6.5,13,86.18,1.86,0.26666666666666666,Moderate
44,2023-08-16,29.8,77,688,6.2,14,85.64,2.0,0.9,High
44,2023-08-17,29.6,68,453,6.1,15,85.28,2.14,0.6,High
44,2023-08-18,30.9,53,426,6.4,16,87.61999999999999,2.29,0.1,Moderate
44,2023-08-19,30.8,54,527,6.3,17,87.44,2.43,0.13333333333333333,Moderate
44,2023-08-20,30.9,73,445,6.1,18,87.61999999999999,2.57,0.7666666666666667,High
44,2023-08-21,30.2,80,715,6.3,19,86.36,2.71,1.0,High
44,2023-08-22,30.5,69,791,6.1,20,86.9,2.86,0.6333333333333333,High
44,2023-08-23,30.8,57,703,6.4,21,87.44,3.0,0.23333333333333334,Moderate
44,2023-08-24,31.3,53,485,6.5,22,88.34,3.14,0.1,Moderate
44,2023-08-25,31.4,74,693,6.7,23,88.52,3.29,0.8,High
44,2023-08-26,31.4,56,457,6.0,24,88.52,3.43,0.2,Moderate
44,2023-08-27,30.1,61,507,6.5,25,86.18,3.57,0.36666666666666664,High
44,2023-08-28,29.4,70,556,6.2,26,84.91999999999999,3.71,0.6666666666666666,High
44,2023-08-29,28.7,65,728,6.6,27,83.66,3.86,0.5,High
44,2023-08-30,29.1,60,548,6.8,28,84.38000000000001,4.0,0.3333333333333333,Moderate
44,2023-08-31,29.2,53,779,6.7,29,84.56,4.14,0.1,Moderate
44,2023-09-01,31.7,59,751,6.4,30,89.06,4.29,0.3,Moderate
44,2023-09-02,31.7,63,620,6.7,31,89.06,4.43,0.43333333333333335,High
44,2023-09-03,31.7,60,713,6.7,32,89.06,4.57,0.3333333333333333,Moderate
44,2023-09-04,31.7,72,786,6.0,33,89.06,4.71,0.7333333333333333,High
44,2023-09-05,32.0,74,415,6.7,34,89.6,4.86,0.8,High
44,2023-09-06,32.1,73,470,6.5,35,89.78,5.0,0.7666666666666667,High
44,2023-09-07,31.5,63,697,6.7,36,88.7,5.14,0.43333333333333335,High
44,2023-09-08,29.8,74,780,6.3,37,85.64,5.29,0.8,High
44,2023-09-09,20.1,56,764,6.4,38,68.18,5.43,0.2,Moderate
44,2023-09-10,31.1,53,474,6.1,39,87.98,5.57,0.1,Moderate
44,2023-09-11,31.2,58,518,6.6,40,88.16,5.71,0.26666666666666666,Moderate
44,2023-09-12,31.2,64,450,6.8,41,88.16,5.86,0.4666666666666667,High
44,2023-09-13,30.4,52,733,6.3,42,86.72,6.0,0.06666666666666667,Moderate
44,2023-09-14,29.1,69,535,6.3,43,84.38000000000001,6.14,0.6333333333333333,High
44,2023-09-15,30.6,65,673,6.2,44,87.08000000000001,6.29,0.5,High
44,2023-09-16,31.5,69,791,6.5,45,88.7,6.43,0.6333333333333333,High
45,2023-08-03,33.4,69,635,6.2,1,92.11999999999999,0.14,0.6333333333333333,High
45,2023-08-04,33.5,63,648,6.5,2,92.3,0.29,0.43333333333333335,High
45,2023-08-05,33.4,70,595,6.2,3,92.11999999999999,0.43,0.6666666666666666,High
45,2023-08-06,33.4,79,512,6.4,4,92.11999999999999,0.57,0.9666666666666667,High
45,2023-08-07,33.4,51,727,6.5,5,92.11999999999999,0.71,0.03333333333333333,Moderate
45,2023-08-08,32.3,69,629,6.5,6,90.14,0.86,0.6333333333333333,High
45,2023-08-09,32.3,59,410,6.2,7,90.14,1.0,0.3,Moderate
45,2023-08-10,22.7,51,540,6.8,8,72.86,1.14,0.03333333333333333,Moderate
45,2023-08-11,31.9,68,564,6.7,9,89.41999999999999,1.29,0.6,High
45,2023-08-12,30.2,71,701,6.6,10,86.36,1.43,0.7,High
45,2023-08-13,30.1,59,515,6.3,11,86.18,1.57,0.3,Moderate
45,2023-08-14,30.1,50,597,6.3,12,86.18,1.71,0.0,Moderate
45,2023-08-15,30.1,58,553,6.5,13,86.18,1.86,0.26666666666666666,Moderate
45,2023-08-16,29.8,66,733,6.4,14,85.64,2.0,0.5333333333333333,High
45,2023-08-17,29.6,58,475,6.3,15,85.28,2.14,0.26666666666666666,Moderate
45,2023-08-18,30.9,58,697,6.2,16,87.61999999999999,2.29,0.26666666666666666,Moderate
45,2023-08-19,30.8,50,705,6.2,17,87.44,2.43,0.0,Moderate
45,2023-08-20,30.9,73,675,6.5,18,87.61999999999999,2.57,0.7666666666666667,High
45,2023-08-21,30.2,69,774,6.1,19,86.36,2.71,0.6333333333333333,High
45,2023-08-22,30.5,54,477,6.2,20,86.9,2.86,0.13333333333333333,Moderate
45,2023-08-23,30.8,70,769,6.7,21,87.44,3.0,0.6666666666666666,High
45,2023-08-24,31.3,62,545,6.4,22,88.34,3.14,0.4,High
45,2023-08-25,31.4,77,463,6.3,23,88.52,3.29,0.9,High
45,2023-08-26,31.4,69,663,6.6,24,88.52,3.43,0.6333333333333333,High
45,2023-08-27,30.1,64,587,6.5,25,86.18,3.57,0.4666666666666667,High
45,2023-08-28,29.4,69,532,6.2,26,84.91999999999999,3.71,0.6333333333333333,High
45,2023-08-29,28.7,63,517,6.3,27,83.66,3.86,0.43333333333333335,High
45,2023-08-30,29.1,50,432,6.2,28,84.38000000000001,4.0,0.0,Moderate
45,2023-08-31,29.2,80,733,6.2,29,84.56,4.14,1.0,High
45,2023-09-01,31.7,65,538,6.6,30,89.06,4.29,0.5,High
45,2023-09-02,31.7,64,751,6.3,31,89.06,4.43,0.4666666666666667,High
45,2023-09-03,31.7,71,539,6.6,32,89.06,4.57,0.7,High
45,2023-09-04,31.7,65,503,6.7,33,89.06,4.71,0.5,High
45,2023-09-05,32.0,77,426,6.5,34,89.6,4.86,0.9,High
45,2023-09-06,32.1,70,776,6.7,35,89.78,5.0,0.6666666666666666,High
45,2023-09-07,31.5,62,550,6.5,36,88.7,5.14,0.4,High
45,2023-09-08,29.8,54,665,6.1,37,85.64,5.29,0.13333333333333333,Moderate
45,2023-09-09,20.1,77,681,6.2,38,68.18,5.43,0.9,High
45,2023-09-10,31.1,64,578,6.0,39,87.98,5.57,0.4666666666666667,High
45,2023-09-11,31.2,50,605,6.0,40,88.16,5.71,0.0,Moderate
45,2023-09-12,31.2,51,571,6.3,41,88.16,5.86,0.03333333333333333,Moderate
45,2023-09-13,30.4,51,470,6.6,42,86.72,6.0,0.03333333333333333,Moderate
45,2023-09-14,29.1,73,704,6.6,43,84.38000000000001,6.14,0.7666666666666667,High
45,2023-09-15,30.6,67,438,6.1,44,87.08000000000001,6.29,0.5666666666666667,High
45,2023-09-16,31.5,62,498,6.8,45,88.7,6.43,0.4,High
46,2023-08-03,33.4,66,794,6.4,1,92.11999999999999,0.14,0.5333333333333333,High
46,2023-08-04,33.5,63,582,6.8,2,92.3,0.29,0.43333333333333335,High
46,2023-08-05,33.4,51,439,6.7,3,92.11999999999999,0.43,0.03333333333333333,Moderate
46,2023-08-06,33.4,51,472,6.8,4,92.11999999999999,0.57,0.03333333333333333,Moderate
46,2023-08-07,33.4,66,505,6.6,5,92.11999999999999,0.71,0.5333333333333333,High
46,2023-08-08,32.3,69,681,6.3,6,90.14,0.86,0.6333333333333333,High
46,2023-08-09,32.3,53,710,6.5,7,90.14,1.0,0.1,Moderate
46,2023-08-10,22.7,80,421,6.5,8,72.86,1.14,1.0,High
46,2023-08-11,31.9,77,752,6.3,9,89.41999999999999,1.29,0.9,High
46,2023-08-12,30.2,73,572,6.0,10,86.36,1.43,0.7666666666666667,High
46,2023-08-13,30.1,51,634,6.7,11,86.18,1.57,0.03333333333333333,Moderate
46,2023-08-14,30.1,61,571,6.6,12,86.18,1.71,0.36666666666666664,High
46,2023-08-15,30.1,72,408,6.2,13,86.18,1.86,0.7333333333333333,High
46,2023-08-16,29.8,53,753,6.2,14,85.64,2.0,0.1,Moderate
46,2023-08-17,29.6,78,469,6.6,15,85.28,2.14,0.9333333333333333,High
46,2023-08-18,30.9,56,448,6.3,16,87.61999999999999,2.29,0.2,Moderate
46,2023-08-19,30.8,58,580,6.1,17,87.44,2.43,0.26666666666666666,Moderate
46,2023-08-20,30.9,72,531,6.1,18,87.61999999999999,2.57,0.7333333333333333,High
46,2023-08-21,30.2,70,534,6.4,19,86.36,2.71,0.6666666666666666,High
46,2023-08-22,30.5,65,425,6.2,20,86.9,2.86,0.5,High
46,2023-08-23,30.8,57,534,6.5,21,87.44,3.0,0.23333333333333334,Moderate
46,2023-08-24,31.3,80,562,6.4,22,88.34,3.14,1.0,High
46,2023-08-25,31.4,76,422,6.3,23,88.52,3.29,0.8666666666666667,High
46,2023-08-26,31.4,51,679,6.3,24,88.52,3.43,0.03333333333333333,Moderate
46,2023-08-27,30.1,58,534,6.8,25,86.18,3.57,0.26666666666666666,Moderate
46,2023-08-28,29.4,71,765,6.1,26,84.91999999999999,3.71,0.7,High
46,2023-08-29,28.7,58,404,6.2,27,83.66,3.86,0.26666666666666666,Moderate
46,2023-08-30,29.1,70,720,6.2,28,84.38000000000001,4.0,0.6666666666666666,High
46,2023-08-31,29.2,71,596,6.7,29,84.56,4.14,0.7,High
46,2023-09-01,31.7,55,472,6.6,30,89.06,4.29,0.16666666666666666,Moderate
46,2023-09-02,31.7,79,569,6.3,31,89.06,4.43,0.9666666666666667,High
46,2023-09-03,31.7,80,507,6.5,32,89.06,4.57,1.0,High
46,2023-09-04,31.7,57,504,6.0,33,89.06,4.71,0.23333333333333334,Moderate
46,2023-09-05,32.0,73,650,6.3,34,89.6,4.86,0.7666666666666667,High
46,2023-09-06,32.1,59,486,6.6,35,89.78,5.0,0.3,Moderate
46,2023-09-07,31.5,74,525,6.8,36,88.7,5.14,0.8,High
46,2023-09-08,29.8,65,631,6.5,37,85.64,5.29,0.5,High
46,2023-09-09,20.1,80,501,6.0,38,68.18,5.43,1.0,High
46,2023-09-10,31.1,52,630,6.8,39,87.98,5.57,0.06666666666666667,Moderate
46,2023-09-11,31.2,56,638,6.6,40,88.16,5.71,0.2,Moderate
46,2023-09-12,31.2,80,795,6.3,41,88.16,5.86,1.0,High
46,2023-09-13,30.4,77,417,6.7,42,86.72,6.0,0.9,High
46,2023-09-14,29.1,76,645,6.3,43,84.38000000000001,6.14,0.8666666666666667,High
46,2023-09-15,30.6,63,550,6.4,44,87.08000000000001,6.29,0.43333333333333335,High
46,2023-09-16,31.5,58,739,6.3,45,88.7,6.43,0.26666666666666666,Moderate
47,2023-08-03,33.4,51,578,6.3,1,92.11999999999999,0.14,0.03333333333333333,Moderate
47,2023-08-04,33.5,78,486,6.0,2,92.3,0.29,0.9333333333333333,High
47,2023-08-05,33.4,78,695,6.7,3,92.11999999999999,0.43,0.9333333333333333,High
47,2023-08-06,33.4,70,522,6.2,4,92.11999999999999,0.57,0.6666666666666666,High
47,2023-08-07,33.4,76,745,6.1,5,92.11999999999999,0.71,0.8666666666666667,High
47,2023-08-08,32.3,76,564,6.2,6,90.14,0.86,0.8666666666666667,High
47,2023-08-09,32.3,80,491,6.5,7,90.14,1.0,1.0,High
47,2023-08-10,22.7,67,571,6.3,8,72.86,1.14,0.5666666666666667,High
47,2023-08-11,31.9,79,473,6.3,9,89.41999999999999,1.29,0.9666666666666667,High
47,2023-08-12,30.2,52,539,6.3,10,86.36,1.43,0.06666666666666667,Moderate
47,2023-08-13,30.1,60,421,6.5,11,86.18,1.57,0.3333333333333333,Moderate
47,2023-08-14,30.1,63,611,6.6,12,86.18,1.71,0.43333333333333335,High
47,2023-08-15,30.1,64,766,6.0,13,86.18,1.86,0.4666666666666667,High
47,2023-08-16,29.8,62,656,6.7,14,85.64,2.0,0.4,High
47,2023-08-17,29.6,68,586,6.7,15,85.28,2.14,0.6,High
47,2023-08-18,30.9,57,779,6.4,16,87.61999999999999,2.29,0.23333333333333334,Moderate
47,2023-08-19,30.8,75,711,6.2,17,87.44,2.43,0.8333333333333334,High
47,2023-08-20,30.9,70,651,6.0,18,87.61999999999999,2.57,0.6666666666666666,High
47,2023-08-21,30.2,56,656,6.3,19,86.36,2.71,0.2,Moderate
47,2023-08-22,30.5,54,758,6.5,20,86.9,2.86,0.13333333333333333,Moderate
47,2023-08-23,30.8,72,784,6.7,21,87.44,3.0,0.7333333333333333,High
47,2023-08-24,31.3,56,736,6.1,22,88.34,3.14,0.2,Moderate
47,2023-08-25,31.4,69,593,6.6,23,88.52,3.29,0.6333333333333333,High
47,2023-08-26,31.4,50,429,6.7,24,88.52,3.43,0.0,Moderate
47,2023-08-27,30.1,75,461,6.5,25,86.18,3.57,0.8333333333333334,High
47,2023-08-28,29.4,51,647,6.6,26,84.91999999999999,3.71,0.03333333333333333,Moderate
47,2023-08-29,28.7,66,779,6.2,27,83.66,3.86,0.5333333333333333,High
47,2023-08-30,29.1,60,404,6.7,28,84.38000000000001,4.0,0.3333333333333333,Moderate
47,2023-08-31,29.2,57,412,6.2,29,84.56,4.14,0.23333333333333334,Moderate
47,2023-09-01,31.7,66,676,6.5,30,89.06,4.29,0.5333333333333333,High
47,2023-09-02,31.7,60,643,6.1,31,89.06,4.43,0.3333333333333333,Moderate
47,2023-09-03,31.7,75,409,6.2,32,89.06,4.57,0.8333333333333334,High
47,2023-09-04,31.7,59,516,6.2,33,89.06,4.71,0.3,Moderate
47,2023-09-05,32.0,61,613,6.2,34,89.6,4.86,0.36666666666666664,High
47,2023-09-06,32.1,79,411,6.2,35,89.78,5.0,0.9666666666666667,High
47,2023-09-07,31.5,80,653,6.0,36,88.7,5.14,1.0,High
47,2023-09-08,29.8,73,722,6.5,37,85.64,5.29,0.7666666666666667,High
47,2023-09-09,20.1,79,795,6.4,38,68.18,5.43,0.9666666666666667,High
47,2023-09-10,31.1,57,716,6.2,39,87.98,5.57,0.23333333333333334,Moderate
47,2023-09-11,31.2,72,725,6.5,40,88.16,5.71,0.7333333333333333,High
47,2023-09-12,31.2,77,559,6.7,41,88.16,5.86,0.9,High
47,2023-09-13,30.4,61,650,6.1,42,86.72,6.0,0.36666666666666664,High
47,2023-09-14,29.1,65,462,6.0,43,84.38000000000001,6.14,0.5,High
47,2023-09-15,30.6,56,724,6.4,44,87.08000000000001,6.29,0.2,Moderate
47,2023-09-16,31.5,70,706,6.5,45,88.7,6.43,0.6666666666666666,High
48,2023-08-03,33.4,57,452,6.1,1,92.11999999999999,0.14,0.23333333333333334,Moderate
48,2023-08-04,33.5,65,507,6.6,2,92.3,0.29,0.5,High
48,2023-08-05,33.4,70,510,6.7,3,92.11999999999999,0.43,0.6666666666666666,High
48,2023-08-06,33.4,70,571,6.0,4,92.11999999999999,0.57,0.6666666666666666,High
48,2023-08-07,33.4,63,723,6.4,5,92.11999999999999,0.71,0.43333333333333335,High
48,2023-08-08,32.3,66,754,6.1,6,90.14,0.86,0.5333333333333333,High
48,2023-08-09,32.3,79,756,6.5,7,90.14,1.0,0.9666666666666667,High
48,2023-08-10,22.7,60,571,6.7,8,72.86,1.14,0.3333333333333333,Moderate
48,2023-08-11,31.9,80,523,6.0,9,89.41999999999999,1.29,1.0,High
48,2023-08-12,30.2,61,784,6.2,10,86.36,1.43,0.36666666666666664,High
48,2023-08-13,30.1,52,597,6.3,11,86.18,1.57,0.06666666666666667,Moderate
48,2023-08-14,30.1,70,489,6.0,12,86.18,1.71,0.6666666666666666,High
48,2023-08-15,30.1,52,761,6.4,13,86.18,1.86,0.06666666666666667,Moderate
48,2023-08-16,29.8,78,604,6.1,14,85.64,2.0,0.9333333333333333,High
48,2023-08-17,29.6,55,700,6.7,15,85.28,2.14,0.16666666666666666,Moderate
48,2023-08-18,30.9,74,728,6.5,16,87.61999999999999,2.29,0.8,High
48,2023-08-19,30.8,62,584,6.7,17,87.44,2.43,0.4,High
48,2023-08-20,30.9,71,481,6.2,18,87.61999999999999,2.57,0.7,High
48,2023-08-21,30.2,55,648,6.4,19,86.36,2.71,0.16666666666666666,Moderate
48,2023-08-22,30.5,61,564,6.6,20,86.9,2.86,0.36666666666666664,High
48,2023-08-23,30.8,72,406,6.5,21,87.44,3.0,0.7333333333333333,High
48,2023-08-24,31.3,53,684,6.5,22,88.34,3.14,0.1,Moderate
48,2023-08-25,31.4,60,512,6.4,23,88.52,3.29,0.3333333333333333,Moderate
48,2023-08-26,31.4,56,538,6.4,24,88.52,3.43,0.2,Moderate
48,2023-08-27,30.1,59,682,6.3,25,86.18,3.57,0.3,Moderate
48,2023-08-28,29.4,68,490,6.6,26,84.91999999999999,3.71,0.6,High
48,2023-08-29,28.7,63,567,6.0,27,83.66,3.86,0.43333333333333335,High
48,2023-08-30,29.1,58,416,6.4,28,84.38000000000001,4.0,0.26666666666666666,Moderate
48,2023-08-31,29.2,60,569,6.7,29,84.56,4.14,0.3333333333333333,Moderate
48,2023-09-01,31.7,72,578,6.4,30,89.06,4.29,0.7333333333333333,High
48,2023-09-02,31.7,65,710,6.4,31,89.06,4.43,0.5,High
48,2023-09-03,31.7,77,473,6.8,32,89.06,4.57,0.9,High
48,2023-09-04,31.7,59,674,6.5,33,89.06,4.71,0.3,Moderate
48,2023-09-05,32.0,61,538,6.4,34,89.6,4.86,0.36666666666666664,High
48,2023-09-06,32.1,71,556,6.1,35,89.78,5.0,0.7,High
48,2023-09-07,31.5,61,577,6.1,36,88.7,5.14,0.36666666666666664,High
48,2023-09-08,29.8,60,760,6.2,37,85.64,5.29,0.3333333333333333,Moderate
48,2023-09-09,20.1,69,529,6.3,38,68.18,5.43,0.6333333333333333,High
48,2023-09-10,31.1,74,455,6.3,39,87.98,5.57,0.8,High
48,2023-09-11,31.2,70,520,6.2,40,88.16,5.71,0.6666666666666666,High
48,2023-09-12,31.2,63,664,6.1,41,88.16,5.86,0.43333333333333335,High
48,2023-09-13,30.4,54,626,6.7,42,86.72,6.0,0.13333333333333333,Moderate
48,2023-09-14,29.1,54,605,6.5,43,84.38000000000001,6.14,0.13333333333333333,Moderate
48,2023-09-15,30.6,78,557,6.6,44,87.08000000000001,6.29,0.9333333333333333,High
